id,phishing_probability,predicted_label,true_label
34708,0.9751071,1,1
17308,0.94620675,1,1
71596,0.4573546,0,0
47888,0.24558471,0,0
2963,0.98801583,1,1
18257,0.68371594,1,1
65165,0.007023139,0,0
78471,0.06539642,0,0
70443,0.023110291,0,0
81133,0.15430485,0,0
22211,0.98972917,1,1
63323,0.010632754,0,0
14107,0.46993896,0,1
45498,0.07188438,0,0
9156,0.46798882,0,1
78117,0.00712834,0,0
33235,0.6515898,1,1
15371,0.94959027,1,1
57862,0.14396511,0,0
57793,0.06697425,0,0
46063,0.07016166,0,0
7415,0.6287075,1,1
23908,0.905748,1,1
19658,0.90516424,1,1
3410,0.6403647,1,1
54353,0.07514274,0,0
38684,0.10652057,0,1
61174,0.094577886,0,0
80028,0.005604458,0,0
13153,0.95557773,1,1
2003,0.77156305,1,1
19125,0.9804261,1,1
10085,0.82626325,1,1
18991,0.9741383,1,1
16235,0.31155333,0,1
83803,0.0640926,0,0
65284,0.108364046,0,0
77630,0.047437143,0,0
65107,0.009931658,0,0
72882,0.18308301,0,0
33986,0.5990109,1,1
66580,0.06366768,0,0
688,0.91187006,1,1
49504,0.009201447,0,0
72847,0.03434208,0,0
18027,0.9063258,1,1
2490,0.8684763,1,1
67449,0.17148331,0,0
56344,0.18322958,0,0
42101,0.94166577,1,1
79882,0.018432327,0,0
27110,0.23527965,0,1
32500,0.9844009,1,1
39576,0.90190166,1,1
53207,0.015016863,0,0
65186,0.007507073,0,0
40193,0.29743224,0,1
60133,0.103103794,0,0
8711,0.98849607,1,1
60427,0.0074098185,0,0
51964,0.009715801,0,0
49092,0.044309735,0,0
24051,0.9841755,1,1
33691,0.994028,1,1
34182,0.99014366,1,1
76574,0.004907857,0,0
76392,0.034327276,0,0
52041,0.050159164,0,0
68877,0.05072767,0,0
41095,0.25080687,0,1
16240,0.80084056,1,1
46284,0.04397213,0,0
9635,0.58204204,1,1
51635,0.13898215,0,0
10825,0.9913089,1,1
13027,0.99780494,1,1
67400,0.38678175,0,0
26054,0.8785398,1,1
67531,0.361656,0,0
34573,0.83619636,1,1
62234,0.052362625,0,0
63402,0.0057887286,0,0
70175,0.36806017,0,0
68882,0.094287895,0,0
62274,0.12157744,0,0
73032,0.01080471,0,0
69202,0.6148827,1,0
63825,0.015624093,0,0
77990,0.015715573,0,0
5917,0.83260196,1,1
25182,0.6716168,1,1
18309,0.9776831,1,1
18465,0.8402579,1,1
15140,0.9735511,1,1
80445,0.068956204,0,0
33787,0.9974245,1,1
5722,0.9939966,1,1
68018,0.102740005,0,0
11349,0.99514425,1,1
36859,0.34065202,0,1
7542,0.64186954,1,1
46228,0.13753815,0,0
44696,0.30036974,0,0
65444,0.50766647,1,0
84273,0.010272354,0,0
65658,0.29102254,0,0
66180,0.049697682,0,0
21359,0.93556064,1,1
47571,0.28171808,0,0
9026,0.9558743,1,1
77143,0.4031665,0,0
73887,0.036052443,0,0
5742,0.97322065,1,1
35691,0.8059333,1,1
12347,0.99713135,1,1
7448,0.9466021,1,1
61662,0.374474,0,0
12410,0.9772232,1,1
61573,0.0068697515,0,0
57663,0.07380202,0,0
44330,0.021652367,0,0
53318,0.3822344,0,0
19326,0.64055187,1,1
67021,0.064382814,0,0
25828,0.8282599,1,1
1737,0.8879572,1,1
74457,0.45543984,0,0
43730,0.29690582,0,0
80916,0.020000657,0,0
15176,0.9429456,1,1
61953,0.003647756,0,0
22441,0.9826878,1,1
12086,0.9947672,1,1
65353,0.17874563,0,0
15424,0.9542342,1,1
55229,0.014253286,0,0
65141,0.05461216,0,0
82910,0.41371402,0,0
82340,0.009535961,0,0
55644,0.019976754,0,0
73275,0.008275554,0,0
21734,0.8923277,1,1
15449,0.98759216,1,1
48754,0.094590515,0,0
27427,0.9529384,1,1
68230,0.08907762,0,0
20530,0.9820088,1,1
21615,0.9736459,1,1
44620,0.76643884,1,0
64310,0.015983732,0,0
52204,0.03479451,0,0
36076,0.82543707,1,1
1545,0.9942021,1,1
22182,0.9882746,1,1
74435,0.14315002,0,0
57033,0.03956728,0,0
5372,0.046078842,0,1
78102,0.0066838283,0,0
33518,0.6455953,1,1
53475,0.052984726,0,0
19140,0.9849776,1,1
31220,0.96164566,1,1
48322,0.12203205,0,0
50362,0.21470213,0,0
27788,0.4543962,0,1
63918,0.33123416,0,0
32564,0.9365598,1,1
3165,0.9640942,1,1
58342,0.016778575,0,0
810,0.50209236,1,1
20980,0.8935164,1,1
21493,0.97679317,1,1
66287,0.33542782,0,0
10453,0.9807647,1,1
58196,0.0048620985,0,0
56585,0.02535501,0,0
76547,0.01687324,0,0
55757,0.035946164,0,0
4920,0.89550424,1,1
61103,0.7126246,1,0
23214,0.97124386,1,1
55202,0.025114896,0,0
30902,0.7606243,1,1
80753,0.02063249,0,0
45696,0.008333903,0,0
2104,0.93874,1,1
5263,0.74703044,1,1
49838,0.015586405,0,0
55094,0.04567006,0,0
80687,0.088038124,0,0
4459,0.9277814,1,1
71124,0.015693245,0,0
60560,0.0096331565,0,0
23901,0.9180099,1,1
51296,0.19082135,0,0
67147,0.1375545,0,0
85408,0.06719397,0,0
71098,0.085891746,0,0
23116,0.9336768,1,1
1369,0.90951914,1,1
16616,0.5910364,1,1
66230,0.29735446,0,0
53235,0.018411241,0,0
81282,0.05018717,0,0
49058,0.016722994,0,0
1357,0.9582325,1,1
23670,0.8356443,1,1
51581,0.06911563,0,0
13274,0.95027894,1,1
47154,0.022469288,0,0
16799,0.9866344,1,1
38388,0.20035627,0,1
72940,0.018602079,0,0
46139,0.5328411,1,0
50299,0.006230279,0,0
68473,0.010112682,0,0
53094,0.22726142,0,0
3678,0.9933589,1,1
62601,0.3001987,0,0
51385,0.3151495,0,0
59506,0.28423056,0,0
17248,0.488507,0,1
70216,0.013937278,0,0
3092,0.36097324,0,1
70864,0.009253838,0,0
22480,0.79243207,1,1
48985,0.10919401,0,0
9785,0.4440291,0,1
82966,0.11759864,0,0
42600,0.882506,1,1
51738,0.042733237,0,0
83145,0.10778936,0,0
42105,0.99642026,1,1
76359,0.47212237,0,0
51653,0.0906251,0,0
39920,0.9310531,1,1
29344,0.9916489,1,1
47881,0.046887346,0,0
9572,0.98258346,1,1
45643,0.030206302,0,0
49463,0.015851669,0,0
80399,0.1537177,0,0
62204,0.0833315,0,0
27137,0.99376136,1,1
6874,0.25081113,0,1
74879,0.21668527,0,0
76561,0.052039657,0,0
51608,0.7104804,1,0
10522,0.5916715,1,1
39836,0.9387767,1,1
8615,0.99527895,1,1
64160,0.010862805,0,0
62787,0.1375921,0,0
84480,0.14219935,0,0
70475,0.2880547,0,0
33710,0.17343,0,1
19757,0.9957073,1,1
3828,0.91767615,1,1
49365,0.06665463,0,0
64572,0.020960165,0,0
16380,0.95464295,1,1
26176,0.96376705,1,1
48514,0.016778575,0,0
83159,0.6517299,1,0
15850,0.99908197,1,1
3475,0.98076594,1,1
7991,0.722038,1,1
8478,0.99443877,1,1
53649,0.12847851,0,0
6172,0.97508156,1,1
50890,0.0073464806,0,0
11729,0.98748183,1,1
83028,0.35314253,0,0
12780,0.6169194,1,1
6147,0.4861506,0,1
69596,0.401012,0,0
63934,0.018298596,0,0
67917,0.031157153,0,0
19105,0.9482492,1,1
51880,0.15016323,0,0
77832,0.5066307,1,0
26246,0.14819293,0,1
59492,0.25111383,0,0
79029,0.0053323093,0,0
82124,0.26105317,0,0
278,0.99338734,1,1
7623,0.2762738,0,1
10183,0.98684,1,1
81329,0.012011282,0,0
29708,0.9855377,1,1
36862,0.8702764,1,1
79203,0.44844314,0,0
48701,0.19493383,0,0
64324,0.12183816,0,0
49898,0.4873164,0,0
66803,0.6584572,1,0
65566,0.010855569,0,0
12279,0.98675424,1,1
28405,0.2583554,0,1
1142,0.97395396,1,1
11054,0.95052344,1,1
23791,0.96018994,1,1
20189,0.8544052,1,1
52565,0.40530455,0,0
47915,0.19493383,0,0
24059,0.944814,1,1
23176,0.85575217,1,1
52479,0.1662955,0,0
17973,0.99109554,1,1
51774,0.0640926,0,0
20532,0.92745626,1,1
47377,0.09353367,0,0
27037,0.8888126,1,1
42624,0.9952048,1,1
6181,0.6229133,1,1
18815,0.9948868,1,1
13003,0.8815321,1,1
8636,0.8040646,1,1
63991,0.04084837,0,0
257,0.99221957,1,1
60189,0.018643394,0,0
75068,0.56018484,1,0
68986,0.66463983,1,0
18352,0.8774898,1,1
61436,0.056810442,0,0
12465,0.25368693,0,1
5065,0.98418313,1,1
44641,0.60467196,1,0
16652,0.99167234,1,1
29424,0.6777432,1,1
11704,0.96769935,1,1
34315,0.93983215,1,1
20442,0.9943198,1,1
8099,0.698736,1,1
21965,0.99480057,1,1
74396,0.09052117,0,0
85119,0.78077245,1,0
50525,0.20790258,0,0
47791,0.016778575,0,0
22243,0.981967,1,1
52369,0.012574927,0,0
4779,0.958397,1,1
84699,0.107184306,0,0
34349,0.9973773,1,1
62590,0.0164487,0,0
13523,0.9757691,1,1
17807,0.62215996,1,1
14516,0.57089376,1,1
44085,0.019977627,0,0
59171,0.3767221,0,0
49837,0.006626272,0,0
5869,0.9749995,1,1
62430,0.82770354,1,0
48692,0.06729187,0,0
33830,0.676577,1,1
14201,0.92468464,1,1
68622,0.034054648,0,0
55539,0.21261469,0,0
4080,0.979936,1,1
15750,0.84639305,1,1
64334,0.011631091,0,0
42544,0.9346,1,1
56287,0.042638253,0,0
3925,0.9721966,1,1
12190,0.98166347,1,1
58567,0.07785669,0,0
41659,0.9894944,1,1
72098,0.26273048,0,0
56590,0.0025032656,0,0
20926,0.54998356,1,1
42931,0.90341836,1,1
47402,0.17971675,0,0
7625,0.94895077,1,1
16272,0.9039086,1,1
63504,0.11468635,0,0
49720,0.36348227,0,0
48358,0.022135401,0,0
61472,0.025851926,0,0
60464,0.49153706,0,0
77477,0.02535501,0,0
742,0.99272835,1,1
83370,0.0640926,0,0
66625,0.12627155,0,0
46706,0.015400161,0,0
11456,0.9707389,1,1
2903,0.950467,1,1
75380,0.0036744026,0,0
36885,0.46067357,0,1
16310,0.92472494,1,1
38246,0.97391486,1,1
73788,0.043828208,0,0
16056,0.43414235,0,1
2408,0.79440254,1,1
83403,0.03836,0,0
2720,0.9616977,1,1
42688,0.9905901,1,1
23711,0.9708769,1,1
68972,0.02535501,0,0
69554,0.019554006,0,0
67137,0.15178555,0,0
24235,0.6989371,1,1
12761,0.9969296,1,1
54150,0.3564462,0,0
10465,0.8502765,1,1
9615,0.9715422,1,1
28891,0.9932707,1,1
9149,0.22049804,0,1
64345,0.12195376,0,0
3313,0.5422657,1,1
2022,0.9401875,1,1
14925,0.6824397,1,1
19463,0.86363226,1,1
11832,0.91029215,1,1
47401,0.010215541,0,0
47080,0.017964022,0,0
50090,0.045507338,0,0
19162,0.9741289,1,1
62294,0.018372286,0,0
1417,0.9817469,1,1
7178,0.8633968,1,1
10485,0.998434,1,1
16588,0.012280619,0,1
6943,0.45200467,0,1
48644,0.016760735,0,0
70036,0.12732966,0,0
73439,0.087410524,0,0
17837,0.8326082,1,1
65813,0.39021486,0,0
83721,0.11638526,0,0
49922,0.13402162,0,0
10321,0.73707306,1,1
55275,0.16155715,0,0
6424,0.6316366,1,1
3794,0.9383391,1,1
13864,0.9765129,1,1
62389,0.10087655,0,0
61292,0.36291805,0,0
73834,0.24193437,0,0
78794,0.087185755,0,0
17718,0.67281216,1,1
63664,0.0051786783,0,0
54897,0.42260092,0,0
16325,0.79369545,1,1
42427,0.5453628,1,1
11623,0.8825235,1,1
82737,0.07279074,0,0
83990,0.005877727,0,0
81244,0.6240535,1,0
4448,0.92676586,1,1
2492,0.89016163,1,1
21085,0.9907952,1,1
59130,0.10754352,0,0
11197,0.9889659,1,1
18429,0.99824214,1,1
57120,0.33835554,0,0
79534,0.0640926,0,0
17037,0.9609047,1,1
815,0.940516,1,1
75577,0.19588815,0,0
65229,0.0032480299,0,0
50318,0.10754352,0,0
13411,0.94393843,1,1
22241,0.4722526,0,1
58725,0.008055889,0,0
76824,0.02368135,0,0
80640,0.07248619,0,0
7850,0.98513097,1,1
72799,0.12222248,0,0
30837,0.7279309,1,1
635,0.9649576,1,1
51531,0.17375243,0,0
23894,0.9900635,1,1
53337,0.5550762,1,0
59268,0.19992691,0,0
70582,0.05901584,0,0
33332,0.7331593,1,1
69898,0.29509115,0,0
51586,0.079337046,0,0
75599,0.7891279,1,0
73826,0.07853634,0,0
52072,0.024309862,0,0
51191,0.5087978,1,0
2812,0.8938882,1,1
76532,0.08934787,0,0
68337,0.09399913,0,0
1445,0.9803725,1,1
18541,0.9937571,1,1
68618,0.38269556,0,0
8049,0.99768794,1,1
70060,0.111251,0,0
61836,0.19493207,0,0
51324,0.03434208,0,0
62025,0.26819366,0,0
49725,0.22355855,0,0
53596,0.004318006,0,0
2613,0.67781633,1,1
66062,0.050020155,0,0
9933,0.93659055,1,1
54337,0.08425423,0,0
76543,0.045564227,0,0
57575,0.11775161,0,0
39565,0.098487146,0,1
80890,0.08619777,0,0
49865,0.01044103,0,0
34177,0.70743006,1,1
24227,0.9350409,1,1
13493,0.9856595,1,1
56427,0.01088835,0,0
51093,0.007818411,0,0
71850,0.12711388,0,0
7402,0.9383437,1,1
21620,0.98445755,1,1
52798,0.14967129,0,0
6278,0.94752616,1,1
55047,0.21717575,0,0
73408,0.19832651,0,0
6224,0.9305268,1,1
17356,0.50283563,1,1
3082,0.90816635,1,1
340,0.97380495,1,1
53165,0.042184725,0,0
39113,0.9317528,1,1
57256,0.11800999,0,0
66641,0.018243197,0,0
42697,0.9941088,1,1
18333,0.7073958,1,1
72282,0.008123287,0,0
51344,0.010493957,0,0
28554,0.22371623,0,1
75748,0.077346794,0,0
74641,0.18164739,0,0
34824,0.90080166,1,1
10512,0.9963582,1,1
81140,0.017792836,0,0
49353,0.012151005,0,0
49384,0.020169951,0,0
14256,0.9740898,1,1
19093,0.9663576,1,1
45928,0.11685814,0,0
50631,0.21214803,0,0
22757,0.93430805,1,1
3507,0.63577884,1,1
20661,0.6713762,1,1
2895,0.8897876,1,1
20290,0.90806663,1,1
30445,0.9560564,1,1
31787,0.99144816,1,1
10420,0.53526217,1,1
5323,0.9934896,1,1
55454,0.006722938,0,0
6799,0.87429565,1,1
69653,0.49640575,0,0
44082,0.09282541,0,0
7572,0.83352107,1,1
18919,0.8610021,1,1
47965,0.025780115,0,0
30235,0.9942346,1,1
10412,0.7731666,1,1
59028,0.006363806,0,0
44610,0.106615126,0,0
72363,0.039383225,0,0
82243,0.2595618,0,0
62016,0.094550714,0,0
83319,0.19774346,0,0
8651,0.9788238,1,1
228,0.99575895,1,1
12403,0.9737135,1,1
20089,0.7263136,1,1
15327,0.9261648,1,1
19534,0.93867886,1,1
60036,0.022241842,0,0
80756,0.010501456,0,0
32880,0.95519334,1,1
6336,0.2758903,0,1
48762,0.07742721,0,0
23230,0.987045,1,1
20043,0.98409086,1,1
18005,0.87666315,1,1
60420,0.52668315,1,0
75670,0.790136,1,0
53440,0.06184122,0,0
61001,0.028752066,0,0
45864,0.11501514,0,0
10523,0.98462903,1,1
82117,0.034663312,0,0
38475,0.9282136,1,1
83121,0.030071987,0,0
1525,0.5450528,1,1
77510,0.13446198,0,0
43196,0.5068944,1,0
24463,0.91732013,1,1
84219,0.027301412,0,0
60559,0.026758073,0,0
24270,0.9783055,1,1
65276,0.35494763,0,0
37288,0.99282116,1,1
85342,0.012938511,0,0
11831,0.8307854,1,1
39809,0.98658097,1,1
74547,0.4398273,0,0
43823,0.018339787,0,0
18895,0.99130905,1,1
73978,0.052575745,0,0
49508,0.008843049,0,0
19278,0.9883708,1,1
32128,0.1818447,0,1
17586,0.9674779,1,1
45614,0.045215767,0,0
53214,0.22875702,0,0
26630,0.64395136,1,1
25298,0.9956874,1,1
47128,0.13927743,0,0
19713,0.9850337,1,1
12742,0.5813506,1,1
29461,0.844651,1,1
6516,0.92520744,1,1
49040,0.09906211,0,0
36890,0.9674969,1,1
46535,0.0057165762,0,0
44445,0.19307241,0,0
46001,0.112011,0,0
65453,0.02457518,0,0
21722,0.96790755,1,1
12298,0.9868379,1,1
10064,0.97468215,1,1
18640,0.27781072,0,1
1400,0.8928066,1,1
7548,0.95621943,1,1
45279,0.041504562,0,0
821,0.9942127,1,1
26887,0.78691024,1,1
64543,0.022279901,0,0
26895,0.9730977,1,1
72055,0.55862635,1,0
9742,0.98778963,1,1
28815,0.9475239,1,1
1995,0.9756398,1,1
82922,0.028288169,0,0
45425,0.1475414,0,0
45793,0.016778575,0,0
4263,0.77654415,1,1
4637,0.8926263,1,1
41728,0.8838854,1,1
22977,0.99447316,1,1
3032,0.96982735,1,1
28086,0.97833306,1,1
50626,0.1662379,0,0
2575,0.99786997,1,1
13786,0.9748539,1,1
7240,0.2697804,0,1
49333,0.38877073,0,0
30899,0.7646056,1,1
39794,0.72028786,1,1
42610,0.9732405,1,1
3444,0.98437876,1,1
13770,0.5955717,1,1
71092,0.010098044,0,0
69851,0.16318238,0,0
25302,0.8124637,1,1
9799,0.9894727,1,1
2607,0.984221,1,1
11155,0.7978866,1,1
43611,0.058856852,0,0
35508,0.4487247,0,1
63416,0.02367585,0,0
34822,0.986447,1,1
55735,0.061679766,0,0
69066,0.02028252,0,0
25902,0.4538743,0,1
21735,0.95785636,1,1
12597,0.9921113,1,1
44341,0.014910915,0,0
29895,0.9277288,1,1
23305,0.16175148,0,1
10082,0.98966354,1,1
5854,0.96198565,1,1
48262,0.014950687,0,0
46188,0.018243197,0,0
10021,0.7690707,1,1
57289,0.8514762,1,0
24136,0.9421198,1,1
19716,0.996136,1,1
83497,0.011301967,0,0
28453,0.9138612,1,1
30930,0.9889838,1,1
13993,0.94020104,1,1
66416,0.1101475,0,0
5100,0.9991642,1,1
65907,0.26685333,0,0
70330,0.110343345,0,0
1811,0.7862365,1,1
66320,0.051456876,0,0
6421,0.9801145,1,1
75327,0.10816964,0,0
47478,0.2137046,0,0
3559,0.9634841,1,1
6029,0.90462786,1,1
67791,0.44109643,0,0
80912,0.018363213,0,0
13517,0.6779859,1,1
1565,0.45933816,0,1
8202,0.89491314,1,1
8492,0.613591,1,1
56043,0.11171041,0,0
21490,0.8391439,1,1
37259,0.9893939,1,1
53174,0.03226611,0,0
52620,0.4807654,0,0
20175,0.83114374,1,1
26161,0.5150411,1,1
22021,0.98733914,1,1
8749,0.99448675,1,1
43421,0.06873866,0,0
28716,0.98650056,1,1
48473,0.007792915,0,0
84254,0.03577502,0,0
10644,0.98352575,1,1
79197,0.053243704,0,0
72204,0.144688,0,0
45562,0.030728618,0,0
50894,0.02368135,0,0
54081,0.013165839,0,0
6045,0.95557773,1,1
13031,0.9271633,1,1
20728,0.9548243,1,1
53230,0.008080152,0,0
26422,0.93452835,1,1
26637,0.83087236,1,1
55496,0.030617073,0,0
53246,0.013351888,0,0
37153,0.45188087,0,1
72023,0.13212419,0,0
65622,0.061303053,0,0
33297,0.93895555,1,1
68130,0.18244806,0,0
58608,0.032811712,0,0
59953,0.033075325,0,0
20234,0.9158079,1,1
43902,0.21811226,0,0
21628,0.7754293,1,1
56172,0.026170451,0,0
995,0.9341377,1,1
32163,0.7266203,1,1
19763,0.9711691,1,1
36377,0.971144,1,1
38858,0.7958877,1,1
11438,0.9534194,1,1
35195,0.8496294,1,1
53096,0.026034126,0,0
24574,0.95292854,1,1
795,0.97280484,1,1
47759,0.011397452,0,0
61096,0.18660827,0,0
23447,0.9820031,1,1
49791,0.076389566,0,0
44327,0.26668307,0,0
32100,0.95322925,1,1
6418,0.98951274,1,1
47483,0.056671653,0,0
80804,0.03708765,0,0
85286,0.016778575,0,0
10979,0.8985021,1,1
59787,0.0640926,0,0
52393,0.28042918,0,0
29781,0.64384484,1,1
47971,0.7455745,1,0
43853,0.054447398,0,0
4803,0.9479966,1,1
17385,0.98897946,1,1
2074,0.976596,1,1
48056,0.116204016,0,0
575,0.7476332,1,1
14940,0.54147685,1,1
18484,0.9813597,1,1
81419,0.8171668,1,0
65203,0.14758775,0,0
71,0.9855619,1,1
80613,0.02456931,0,0
47256,0.004042224,0,0
42717,0.952125,1,1
52983,0.37715834,0,0
19074,0.96857095,1,1
63569,0.0074016266,0,0
36558,0.99338716,1,1
65025,0.021929013,0,0
50609,0.064541034,0,0
68223,0.19781943,0,0
54400,0.30305308,0,0
4405,0.9558992,1,1
55543,0.6485683,1,0
26452,0.98926044,1,1
7584,0.9683064,1,1
22646,0.9096816,1,1
13568,0.7569141,1,1
28844,0.8844173,1,1
77227,0.11501514,0,0
11223,0.23311506,0,1
6276,0.7539423,1,1
68392,0.119765766,0,0
50483,0.08889515,0,0
3295,0.9852834,1,1
55186,0.026459571,0,0
72440,0.49659178,0,0
50106,0.06926231,0,0
17861,0.96996236,1,1
18702,0.724695,1,1
45809,0.042475276,0,0
74811,0.351147,0,0
63570,0.50931746,1,0
47807,0.023925483,0,0
6823,0.99843377,1,1
60565,0.010259582,0,0
61808,0.6473631,1,0
22769,0.9922909,1,1
82413,0.05582601,0,0
49686,0.0640926,0,0
8698,0.81755924,1,1
59988,0.07175585,0,0
4846,0.88993764,1,1
26098,0.9762607,1,1
2717,0.9925801,1,1
60188,0.11726008,0,0
51306,0.07175585,0,0
73130,0.33723986,0,0
74415,0.0075922837,0,0
46618,0.5693164,1,0
41030,0.9592656,1,1
18191,0.9956173,1,1
58107,0.06728469,0,0
9919,0.97629005,1,1
39251,0.25264832,0,1
32238,0.97203964,1,1
45418,0.02535501,0,0
81324,0.76723,1,0
56834,0.22685969,0,0
82121,0.0078518465,0,0
388,0.90573573,1,1
12341,0.9979913,1,1
24951,0.9862191,1,1
65797,0.07383806,0,0
66274,0.014599595,0,0
221,0.7210391,1,1
29085,0.9967182,1,1
7364,0.9527767,1,1
6097,0.98101693,1,1
60510,0.0059333215,0,0
23281,0.9917602,1,1
26456,0.9586117,1,1
25646,0.14036538,0,1
49317,0.10984268,0,0
11967,0.9448159,1,1
8204,0.982982,1,1
67846,0.013933876,0,0
23240,0.76250654,1,1
78785,0.019836256,0,0
14041,0.8253438,1,1
9673,0.90861154,1,1
58742,0.23364623,0,0
31779,0.40729696,0,1
63921,0.009648158,0,0
11247,0.9947625,1,1
52154,0.03197562,0,0
48700,0.21757218,0,0
79099,0.032427773,0,0
76246,0.10026998,0,0
5537,0.9821145,1,1
10266,0.6134227,1,1
56204,0.096535064,0,0
8432,0.99384403,1,1
20678,0.97103554,1,1
5082,0.91202945,1,1
47869,0.56732523,1,0
49318,0.016778575,0,0
59567,0.19761446,0,0
84880,0.7184511,1,0
37386,0.47300524,0,1
44033,0.086599454,0,0
7049,0.9732612,1,1
73810,0.60811985,1,0
42163,0.8303973,1,1
64578,0.019162389,0,0
3948,0.5708198,1,1
55523,0.055952225,0,0
13501,0.931814,1,1
30467,0.9727562,1,1
69837,0.08784117,0,0
58469,0.01124464,0,0
18379,0.8285146,1,1
2361,0.6630197,1,1
12520,0.9101525,1,1
6864,0.76408154,1,1
54156,0.12820344,0,0
77158,0.14589164,0,0
83059,0.007759839,0,0
40934,0.97058076,1,1
2511,0.9882897,1,1
34988,0.79672134,1,1
84530,0.010259582,0,0
28524,0.8764545,1,1
37844,0.19132774,0,1
69937,0.018432327,0,0
83220,0.009864554,0,0
23022,0.9039091,1,1
68614,0.18589416,0,0
19154,0.9463185,1,1
41607,0.052511852,0,1
5595,0.5813506,1,1
48451,0.011152445,0,0
10350,0.9954454,1,1
85384,0.0062347767,0,0
73056,0.53552103,1,0
49722,0.029195324,0,0
39167,0.4765854,0,1
28481,0.95815766,1,1
434,0.94441676,1,1
24147,0.83065,1,1
20723,0.97862077,1,1
72311,0.009942218,0,0
34638,0.9844728,1,1
63474,0.18834738,0,0
58561,0.009468351,0,0
78399,0.0068620583,0,0
29650,0.97679317,1,1
43676,0.017609552,0,0
10936,0.9932939,1,1
72885,0.034561355,0,0
8094,0.58619314,1,1
77354,0.582145,1,0
54697,0.005911573,0,0
11105,0.88256305,1,1
55405,0.077346794,0,0
914,0.9832025,1,1
14943,0.9574169,1,1
80018,0.19331257,0,0
71242,0.2838935,0,0
16966,0.7989285,1,1
6347,0.9963109,1,1
54622,0.2855973,0,0
44785,0.016778575,0,0
5027,0.8581809,1,1
69281,0.15934157,0,0
60621,0.07734897,0,0
49571,0.022246763,0,0
80503,0.114697345,0,0
51486,0.023869313,0,0
36464,0.6470696,1,1
24397,0.83935267,1,1
33516,0.93898404,1,1
45597,0.076627575,0,0
61597,0.28141618,0,0
71425,0.17826734,0,0
13271,0.9780481,1,1
66852,0.10754352,0,0
27925,0.99655825,1,1
59000,0.59383297,1,0
2766,0.99662954,1,1
48047,0.025287786,0,0
55713,0.08377502,0,0
7148,0.97860056,1,1
37554,0.8103916,1,1
62960,0.02535501,0,0
72324,0.025128383,0,0
2972,0.8359208,1,1
23974,0.39139062,0,1
34309,0.9879588,1,1
5338,0.96488225,1,1
26943,0.99729437,1,1
22068,0.95217884,1,1
59706,0.22184558,0,0
12631,0.99567467,1,1
4218,0.58552426,1,1
79150,0.17310797,0,0
55096,0.048510253,0,0
35191,0.99518317,1,1
33541,0.9919225,1,1
25366,0.94115746,1,1
71210,0.007481604,0,0
26938,0.9986737,1,1
6579,0.36886707,0,1
39834,0.83086646,1,1
62115,0.116204016,0,0
55700,0.041730553,0,0
75976,0.0342125,0,0
58084,0.053069815,0,0
45306,0.0092083,0,0
76131,0.012453477,0,0
46947,0.012464999,0,0
56484,0.16330919,0,0
37730,0.18605714,0,1
39693,0.8282891,1,1
72315,0.0131505085,0,0
4937,0.97526145,1,1
21582,0.99653447,1,1
68544,0.04663462,0,0
26095,0.4215885,0,1
81996,0.100281894,0,0
19625,0.996447,1,1
44160,0.016527193,0,0
67139,0.25605765,0,0
61800,0.07592102,0,0
15288,0.9749358,1,1
11154,0.9963582,1,1
3812,0.6270178,1,1
54224,0.05540451,0,0
47510,0.19969968,0,0
59772,0.2694678,0,0
17374,0.9832613,1,1
30435,0.9360583,1,1
44995,0.05098359,0,0
18076,0.982219,1,1
78394,0.040818404,0,0
62619,0.24588017,0,0
26752,0.9394677,1,1
75615,0.0049838563,0,0
10140,0.9616667,1,1
14119,0.87453467,1,1
63580,0.013987609,0,0
19000,0.8959417,1,1
85057,0.2772968,0,0
68590,0.4233654,0,0
9734,0.16369867,0,1
13383,0.97626513,1,1
18162,0.9401615,1,1
27821,0.8907864,1,1
59229,0.010430413,0,0
62127,0.064491846,0,0
67897,0.51742774,1,0
64138,0.01826459,0,0
17284,0.75648135,1,1
76252,0.0132121425,0,0
25027,0.9905325,1,1
54452,0.038581215,0,0
26966,0.30458573,0,1
82197,0.0049670837,0,0
3508,0.7833879,1,1
47192,0.020384844,0,0
39824,0.48383325,0,1
61807,0.060880866,0,0
41958,0.9641341,1,1
10037,0.905117,1,1
7547,0.19088875,0,1
61555,0.01663993,0,0
74398,0.26215002,0,0
12296,0.87542975,1,1
77247,0.013158877,0,0
20491,0.9808334,1,1
44415,0.45901373,0,0
52327,0.0640926,0,0
25283,0.9947588,1,1
33051,0.79930353,1,1
38490,0.99328643,1,1
54986,0.3808685,0,0
9586,0.97919434,1,1
51003,0.025463255,0,0
10768,0.98512936,1,1
76308,0.13261633,0,0
15123,0.36013287,0,1
59733,0.081149496,0,0
76124,0.08127724,0,0
53426,0.14534089,0,0
66217,0.6897233,1,0
3718,0.201244,0,1
47472,0.00948251,0,0
1924,0.99514705,1,1
37466,0.98822755,1,1
52580,0.5471601,1,0
66948,0.3324144,0,0
7492,0.9853174,1,1
66981,0.011341748,0,0
76179,0.15351751,0,0
5275,0.22060515,0,1
49424,0.13490388,0,0
80557,0.011160279,0,0
67270,0.07349347,0,0
51448,0.09560878,0,0
1906,0.94925594,1,1
38,0.98449945,1,1
35309,0.07080101,0,1
